sl_no,project_code,legacy_ocms_code,pmgid,project_name,state,implementing_agency,start_date,original_completion_date,revised_completion_date,original_cost,revised_cost,cumulative_expenditure,physical_progress,reporting_period,source_filename
1809,618169,N24001730,10200,Construction of Two Lane with paved shoulder highway from Design Ch.0.000 to Ch.49.2OO of NH-731B on EPC Mode,Uttar Pradesh,MoRTH,2022-03,2025-11,2026-07,640.18,602.76,242.32,96.79,2026-05,FlashReport_May2026.pdf
1810,618187,,10202,"Rehabilitation and upgradation of Salon - Jais - Jagdishpur Road section of NH-931A, from design Chainage km 0.000 to km 5.740 to four lane divided carriageway and from design Chainage km 5.740 to km 53.500 to two lane with paved Total length km 53.500 along with One time improvement in 04 no's of realigned/bypassed built-up areas in a total length of 9.732 km in the state of Uttar Pradesh on EPC mode",Uttar Pradesh,MoRTH,2023-05,2027-10,2027-10,947.15,947.15,0,6,2026-05,FlashReport_May2026.pdf
1811,618229,N24001462,,Rehabilitation and upgradation to 2-lane with paved sholuders configuration of Near Karri village-Etawah section Km30.000 to Km 57.346 Pakage-II of NH-92 in state of Uttar Pradesh undergreen national Highway Corridor ProjectGNHCP with the loan assistance of world Bank on EPC mode.,Uttar Pradesh,MoRTH,2020-04,2024-02,2025-02,211.09,206.56,0,100,2026-05,FlashReport_May2026.pdf
1812,618233,N24001421,10222,Construction of 6-lane bridge on Ganga on NH-96 and its approaches in Phaphamau Allahabad on EPC mode,Uttar Pradesh,MoRTH,2018-07,2024-02,2026-09,1948.25,1465.41,0,88.9,2026-05,FlashReport_May2026.pdf
1813,618240,N24001461,,Rehabilitation and upgradation to 2-lane with paved sholuders configuration of Bewar- naer Karri village section Km0.00 to Km30.00 Pakage-I of NH-92 in state of Uttar Pradesh undergreen national Highway Corridor Project GNHCP with the loan assistance of world Bank on EPC mode.,Uttar Pradesh,MoRTH,2020-04,2024-03,2026-07,236.47,236.47,0,100,2026-05,FlashReport_May2026.pdf
1814,618243,N24002245,10224,Construction of Basti Ring Road Phase-I with 4L configuration for Basti City in the state of Uttar Pradesh on HAM mode,Uttar Pradesh,MoRTH,2022-12,2027-06,2027-06,1138.72,1138.72,0,30,2026-05,FlashReport_May2026.pdf
1815,618244,N24002235,10225,Construction of Raebareli Ring Road Phase-2 with four Lane configuration for Raebareli City in the state of Uttar Pradesh on Hybrid Annuity Model HAM basis,Uttar Pradesh,MoRTH,2022-03,2027-05,2027-05,1273.72,1273.72,0,51,2026-05,FlashReport_May2026.pdf
1816,618247,,,Construction of 4 lane Mirzapur bypass including bridge over river Ganga from km 0.000 to km 15.000 of NH 135A in the State of Uttar Pradesh on HAM Mode.,Uttar Pradesh,MoRTH,2024-03,2029-01,2029-01,1708.62,1708.62,0,3,2026-05,FlashReport_May2026.pdf
1817,618248,,,Widening to 4 lane from km. 139.00 to km 179.20 of NH-135A Pkg-III Jaunpur Akbarpur section and Akbarpur bypass on Hybrid Annuity Mode in the state of Uttar Pradesh.,Uttar Pradesh,MoRTH,2023-05,2028-01,2028-01,1653.15,1653.15,0,14,2026-05,FlashReport_May2026.pdf
1818,618249,N24002234,10227,Widening to 4 lane from km. 108.50 to km 139.00 of NH-135A Pkg-II Jaunpur Akbarpur section on Hybrid Annuity Mode in the state of Uttar Pradesh,Uttar Pradesh,MoRTH,2023-03,2027-03,2027-03,1511.57,1511.57,0,34,2026-05,FlashReport_May2026.pdf
1819,618252,N24002201,10230,"Improvement and Up-gradation to two Lane with Paved Shoulder/Four Lane configuration from existing Km 130.000 to Km 191.000 design km 131.500 to Km 188.735, Design length 57.235 Km of NH-227A near Barhalganj to Mehrauna Ghat in the state of Uttar Pradesh on Hybrid Annuity Model HAM basis",Uttar Pradesh,MoRTH,2022-01,2027-05,2027-05,974.19,1344.61,0.85,56,2026-05,FlashReport_May2026.pdf
1820,618260,,10231,"Construction of Salempur bypass to 4LPS from km 64.000 of NH-727A Km 171.00 of Sonauli Balia Marg, old SH-01, near Mahadahan Chauraha to km 61.500 of NH-727B Km 178.500 of Sonauli Balia Marg, old SH-01, near near Ahirauli Village under Hybrid Annuity Mode HAM in the State of Uttar Pradesh",Uttar Pradesh,MoRTH,2022-03,2027-11,2027-11,1348.06,1348.06,0,30.04,2026-05,FlashReport_May2026.pdf
1821,618262,,10232,Construction of Deoria Bypass from existing Km. 27.140 to existing Km. 46.780 Design Km. 49.109 on NH727A Design length 21.969 Km. to four lane with paved shoulder configuration under Hybrid Annuity Mode HAM in the State of Uttar Pradesh,Uttar Pradesh,MoRTH,2023-03,2027-07,2027-07,1734.7,1734.7,0,10,2026-05,FlashReport_May2026.pdf
1822,618263,N24002213,10233,"Rehabilitation and Up-gradation to 2LPS from Km. 0.000 to Km. 7.800 and Km. 35.400 to Km. 52.345 Design length 24.745 Km., except Bihar portion of NH-727B Tamkuhiraj to Bihar Border and Bihar Border to Majhauli on EPC mode in the State of Uttar Pradesh",Uttar Pradesh,MoRTH,2023-03,2026-07,2026-07,701.02,701.02,0,81.18,2026-05,FlashReport_May2026.pdf
1823,618264,,10234,"Widening and Strengthening to two Lane with Paved Shoulder/Four Lane with paved shoulder configuration from km. 61.500 of NH-727B near Nawalpur km 178.500 of Sonauli Balia Marg, Old SH-01 i.e. end point of Salempur Bypass to km. 106.495 of NH-727B near Sikanderpur under EPC mode",Uttar Pradesh,MoRTH,2023-05,2028-05,2028-05,2061.86,2061.86,0,30,2026-05,FlashReport_May2026.pdf
1824,618265,N24001457,,Rehabilitation and upgradation to 2-lane with paved sholuders configuration of Miranpur Katra to radhaita section of NH-730CKm.114.000 to Km 137.250pakage-III in state of Uttar Pradesh undergreen national Highway Corridor ProjectGNHCP with the loan assistance of world Bank on EPC mode.,Uttar Pradesh,MoRTH,2020-04,2024-07,2026-07,172.5,169.56,0,91,2026-05,FlashReport_May2026.pdf
1825,618266,N24001471,,Rehabilitation and upgradation to 2-lane with paved sholuders configuration of Bewar- Allahaganj- section of NH-730C Km.0.000 to Km 52.770 pakage-I in state of Uttar Pradesh undergreen national Highway Corridor Project GNHCP with the loan assistance of world Bank on EPC mode.,Uttar Pradesh,MoRTH,2020-04,2024-11,2026-07,325.24,340.16,0,99,2026-05,FlashReport_May2026.pdf
1826,618267,,,Widening/Upgradation to four lane configuration of Shahjahanpur-Bisalpur section from km 0.00 to km 47.026 of NH-731K on Hybrid Annuity Mode in the state of Uttar Pradesh.,Uttar Pradesh,MoRTH,2023-03,2028-05,,1590.2,1590.2,0,0,2026-05,FlashReport_May2026.pdf
1827,618498,N24001731,10356,6L Greenfield Kanpur - Lucknow Expressway Pkg II from km. 28.500 to km. 73.744,Uttar Pradesh,National Highways Authority of India [NHAI],2021-12,2025-05,2026-04,2471.56,2489,1178.84,99.8,2026-05,FlashReport_May2026.pdf
1828,618499,N24001745,10357,6L Elevated Kanpur - Lucknow Exeressway Pkg-1 from Km. 10980 to Km. 28500,Uttar Pradesh,National Highways Authority of India [NHAI],2021-12,2025-07,2026-06,1972.94,1943.27,769.45,94.14,2026-05,FlashReport_May2026.pdf
1829,618500,N24001772,10358,Construction of 4L Connector from Delhi Meerut Expressway Km 50.000 of Pkg IV to Km 8.520 of NH-235 Pkg-5,Uttar Pradesh,National Highways Authority of India [NHAI],2021-09,2024-03,2026-06,1081.39,1116.19,441.91,76,2026-05,FlashReport_May2026.pdf
1830,618529,N24001826,10380,Varanasi Ring Road Pkg-II connecting Sandaha Village km 11.70 / NH-29 with Revasa Village km 818.80 / NH-2,Uttar Pradesh,National Highways Authority of India [NHAI],2017-12,2022-02,2026-10,1991.71,1832.66,1016.28,95.37,2026-05,FlashReport_May2026.pdf
1831,618536,,10385,Construction of Ring Road around Kanpur from Ch.68.650 to Ch.93.209 Jarkala to Pakari Package-IV in State of Uttar Pradesh.,Uttar Pradesh,National Highways Authority of India [NHAI],2023-02,2027-06,2027-06,1603.53,1192.16,226.57,34.76,2026-05,FlashReport_May2026.pdf
1832,618537,N24002104,10386,Construction of Ring Road around Kanpur from Km.000 to Km. 23.325 Chachendi Sachendi I to Maharajpur Package-I,Uttar Pradesh,National Highways Authority of India [NHAI],2023-01,2026-06,2027-02,1753.75,1311.7,416.64,57.81,2026-05,FlashReport_May2026.pdf
1833,618538,,10387,Construction of Ring Road around kanpur from Ch.51.200 to Ch. 68.650 Badarka to Harbanch-Uchti Pkg-III,Uttar Pradesh,National Highways Authority of India [NHAI],2023-09,2027-07,2027-07,1792.68,1126.75,231.19,28.12,2026-05,FlashReport_May2026.pdf
1834,618539,,10388,Construction of Ring Road Kanpur from Ch. 32.090 to Ch.51.200 Transganaga to Sathara Package-II B,Uttar Pradesh,National Highways Authority of India [NHAI],2024-08,2027-09,2027-09,1089.41,1106.92,40.76,14.5,2026-05,FlashReport_May2026.pdf
1835,618540,,10389,Construction of Ring Road around Kanpur from Ch.23.325 to Ch.32.090 Chaudhariya to Transganga Package-IIA,Uttar Pradesh,National Highways Authority of India [NHAI],2024-08,2027-10,2028-04,1089.41,977.45,234.6,45.52,2026-05,FlashReport_May2026.pdf
1836,618553,N24001852,10399,6L of Agra Bypass Northern connecting Km. 174.500 of NH-2 new NH-19 to Km. 141.000 of Yamuna Expressways,Uttar Pradesh,National Highways Authority of India [NHAI],2022-01,2025-02,2026-07,957.62,1034.42,758.67,100,2026-05,FlashReport_May2026.pdf
1837,618554,N24001853,10400,Construction of left out portion of Agra Inner Ring Road connecting village Deori to NH-44 village Bad from Km. 0.000 to Km. 7.772,Uttar Pradesh,National Highways Authority of India [NHAI],2022-07,2024-09,2026-08,879.26,787.58,623.64,93.8,2026-05,FlashReport_May2026.pdf
1838,618565,N24002097,,Strengthening of existing 4L Ayodhya Bypass Section from design Km. 121 600 to Km. 144020 of NH 28 New NH 27Pkg-3,Uttar Pradesh,NHAI,2023-03,2025-03,2025-08,526.45,281.13,259.66,81.85,2026-05,FlashReport_May2026.pdf
1839,618566,N24002096,10409,4L Green Field Northern East side Gorakhpur Bypass 26.616 Kms starting from NH- 29E Chainage 83.308 and end at NH-28 Chainage 285.100,Uttar Pradesh,National Highways Authority of India [NHAI],2023-02,2026-01,2027-01,1973.98,1244.44,1005.8,71.98,2026-05,FlashReport_May2026.pdf
1840,618567,,10410,4/6L of Northern Ayodhya Bypass starting Km. 112.540 and ending Km. 139.928 north of existing NH-27 part-1 and part-2 south of NH-27 from km 0.000 to km 5.000.,Uttar Pradesh,NHAI,2024-08,2028-01,2028-01,2289.34,1834.25,233.67,30.14,2026-05,FlashReport_May2026.pdf
1841,618568,,10411,4/6L Southern Ayodhya Bypass from Km 5.000 to Km 37.172 starting near Km. 112.540 and ending at Km. 153.281 of NH-27,Uttar Pradesh,NHAI,2024-08,2027-09,2027-09,2541.13,1983.05,297.45,38.23,2026-05,FlashReport_May2026.pdf
1842,618669,,10474,4 -Laning of MP/UP Border to Kabarai section of NH-34&35 from km 197.000 to km 242.991 Length 45.991 Km Sagar-Kabrai Package-5 under Bharat Mala Pariyojana EC in MP & UP on HAM,Uttar Pradesh,National Highways Authority of India [NHAI],2022-10,2027-02,2027-01,1632.93,1425.43,338.64,53.75,2026-05,FlashReport_May2026.pdf
1843,618690,,10491,"4 lanning of Aligarh Palwal section from km 0.00 to km 46.39 package -1 from khereshwar junction-kurana of NH33D , including khair & jattari bypass in the state of UP on HAM mode",Uttar Pradesh,National Highways Authority of India [NHAI],2024-03,2027-03,2027-03,1663.38,1685.69,544.81,16.75,2026-05,FlashReport_May2026.pdf
1844,618692,,10493,Aligarh-Kanpur Pkg I [Aligarh-Bhadwas],Uttar Pradesh,National Highways Authority of India [NHAI],2018-03,2022-06,2026-08,1226.64,2069.6,769.4,100,2026-05,FlashReport_May2026.pdf
1845,618710,N24001830,10505,DL/UP Border - EPE Crossing Pkg-02,Uttar Pradesh,National Highways Authority of India [NHAI],2020-09,2023-11,2026-06,2002.79,1889.78,1733.16,100,2026-05,FlashReport_May2026.pdf
1846,618722,N24002036,10517,6L access Controlled Greenfield Highway from Gogwan Jalalpur Shamli to Ranipur Barsi Saharanpur of Shamli -Ambala section Package-I Design Ch. Form km 00.600 to km 45.500,Uttar Pradesh,National Highways Authority of India [NHAI],2022-06,2025-05,2027-03,1843.59,1247.55,708.41,58.9,2026-05,FlashReport_May2026.pdf
1847,618761,N24001754,10543,4L Spur of Meerut-Garh-Mukteshwar section connecting NH-119 and NH-58 bypassing Meerut Town of NH 709 A,Uttar Pradesh,National Highways Authority of India [NHAI],2021-10,2025-02,2026-07,991.89,977.73,854.1,96.22,2026-05,FlashReport_May2026.pdf
1848,618768,,12084,Four laning of Agra-Aligarh Section from Km. 0.000 Junction of NH-34 Aligarh Km 144.60 to Km. 28.000 near Asroi village in Hathras of NH-509 Package-I,Uttar Pradesh,National Highways Authority of India [NHAI],2024-06,2028-03,2028-11,1309.08,1309.08,30.46,0.64,2026-05,FlashReport_May2026.pdf
1849,618770,N24001729,,4L Spur of Panipat - Shamli connecting NH-709AD Panipat Shamli Muzaffarnagar and NH-709A Karnal Meerut bypassing Shamli district UP,Uttar Pradesh,National Highways Authority of India [NHAI],2021-10,2024-10,2025-03,516.16,273.42,232.93,74.23,2026-05,FlashReport_May2026.pdf
1850,618782,,10557,4L of Bareilly-Pilibhit-Sitarganj from Km. 0.000 to Km. 32.500 of NH-30 Pkg-1,Uttar Pradesh,National Highways Authority of India [NHAI],2023-02,2026-03,2027-03,1394.14,1394.14,587.94,62,2026-05,FlashReport_May2026.pdf
1851,618798,N24002095,10569,4L of Sonauli - Gorakhpur,Uttar Pradesh,National Highways Authority of India [NHAI],2021-12,2025-03,2026-09,2555.5,2275.43,1307.22,89,2026-05,FlashReport_May2026.pdf
1852,618843,,,Construction of two lane with paved shoulders bypass to Mungrabadshapur town starting from near Kodahu at Km 47/225 of NH-319D and ending near Nauwadandi at Km 219/720 of NH-31 under NHO in the state of Uttar Pradesh on EPC mode,Uttar Pradesh,National Highways Authority of India [NHAI],2025-02,2027-03,2027-09,197.6,165.28,37.94,15.05,2026-05,FlashReport_May2026.pdf
1853,618848,,10607,Construction of Underpass beneath airport runway on NH-31 old NH-56 for proposed expansion of runway of Babatpur Airport Varanasi,Uttar Pradesh,National Highways Authority of India [NHAI],2025-02,2027-09,2027-09,649.44,649.44,0.09,6.7,2026-05,FlashReport_May2026.pdf
1854,618854,N24001306,10610,2L PS of Raebareli - Jagdishpur with 4L Jagdishpur Bypass Spur,Uttar Pradesh,National Highways Authority of India [NHAI],2021-02,2024-01,2025-06,706.41,752.52,515.53,97.2,2026-05,FlashReport_May2026.pdf
1855,618855,N24001727,10611,"Improvement and Up-Gradation of Existing Road to 2/4L PS from Km 40.000 to 88.750, start of Khutar bypass to start of Shahjahanpur bypass of NH 731Pkg-I",Uttar Pradesh,National Highways Authority of India [NHAI],2022-03,2025-02,2026-04,838.68,838.68,560.48,99.2,2026-05,FlashReport_May2026.pdf
1856,618856,N24002094,10612,"Improvement and Up-Gradation of Existing Road to 4L PS from Km 123.650 to 175.080, from Start of Shahabad Bypass to End of Hardoi bypass of NH 731 Pkg-2B",Uttar Pradesh,National Highways Authority of India [NHAI],2022-09,2025-11,2027-03,1101.79,1212.26,357.18,63.51,2026-05,FlashReport_May2026.pdf
1857,618858,,10614,"Improvement and Up-Gradation of Existing Road to 4L PS from Km 88.750 to 123.650, from Start of Shahjahanpur Bypass to start of Shahabad bypass of NH 731Pkg.-2A",Uttar Pradesh,National Highways Authority of India [NHAI],2022-09,2026-01,2027-03,955.34,955.34,283.62,66.35,2026-05,FlashReport_May2026.pdf
1858,618859,N24001732,10615,"Improvement and Up-Gradation of Existing Road to 4L PS from Km 229.070 to 260.800, End of Hardoi District to Lucknow Ring road of NH 731 Pkg-4",Uttar Pradesh,National Highways Authority of India [NHAI],2021-09,2024-10,2026-06,575.66,553.61,371.98,99.33,2026-05,FlashReport_May2026.pdf
1859,618864,N24001851,10619,4L from Mathura Bypass Start at Existing Km. 154.20 of NH-44 to Gaju Village at Km 32.982 of NH-530B Pkg-IB,Uttar Pradesh,National Highways Authority of India [NHAI],2022-01,2025-03,2026-07,1722.11,1820.77,1050.08,100,2026-05,FlashReport_May2026.pdf
1860,618865,N24001730,10620,4L from Gaju Village at Km. 32.982 to Devinagar Bypass End at Km. 208.000 of NH- 530B Pkg-1C.,Uttar Pradesh,National Highways Authority of India [NHAI],2021-12,2025-01,,1384.79,1496.44,823.04,99.99,2026-05,FlashReport_May2026.pdf
1861,618866,,10621,"Four Lane Highway from Chandan Nagar Existing Km. 59.025 of NH 530B/Design Km. 179.5000 to Bareilly BypassStartExisting Km. 59.025 of NH 530B/Design Km. 218.000 Section of NH 530B, in the State of Uttar Pradesh on HAM Mode under NH0",Uttar Pradesh,National Highways Authority of India [NHAI],2024-12,2027-11,2027-11,2077,1112.44,305.32,22,2026-05,FlashReport_May2026.pdf
1862,618867,,10622,4L Kasganj-Badaun Section from Km. 123.100 to Km. 179.500 Pkg-III of NH530B,Uttar Pradesh,National Highways Authority of India [NHAI],2023-03,2027-05,2027-12,2009.11,1936.61,194.38,32.95,2026-05,FlashReport_May2026.pdf
1863,618868,,10623,4L from Devinagar Bypass End Existing Km. 208.000 of NH 530B/Design Km. 66.000 to Kasganj Bypass End Existing Km.150.100 of NH 530B/ Design Km. 123.100 of NH 530B,Uttar Pradesh,National Highways Authority of India [NHAI],2023-03,2026-06,2026-12,2289.52,2223.71,486.69,68.4,2026-05,FlashReport_May2026.pdf
1864,618869,,,"Construction of 4/6 lane Highway of Southern Bareilly Bypass, starting at Ch. 237000 of NH 530 near Jhumka chauraha, Dhantiya village and ending at Ch. 267000 of NH 30 near Invertis University including Trumpet Interchange",Uttar Pradesh,National Highways Authority of India [NHAI],2024-12,2028-06,2028-06,1122.02,1869.59,169.77,13,2026-05,FlashReport_May2026.pdf
1865,618883,N24002086,10634,Construction of Four Lane Highway form Ghazipur- Ballia-UP/Bihar State Border Greenfield section of NH-31 Package I [from Hridaipur km 0.000 to Shahapur km 42.500] on EPC Mode in the state of Uttar Pradesh.,Uttar Pradesh,National Highways Authority of India [NHAI],2022-10,2025-07,2026-06,1706.47,1579.59,866.24,100,2026-05,FlashReport_May2026.pdf
1866,618884,N24002087,10635,Construction of Four Lane Highway from Ghazipur- Ballia-UP/Bihar State Border Greenfield section of NH-31 Package II [from Shahapur km 42.500 to Pindari km 78.150] on EPC Mode in the state of Uttar Pradesh.,Uttar Pradesh,National Highways Authority of India [NHAI],2022-10,2025-10,2026-07,1493.65,1311.44,727.02,96.29,2026-05,FlashReport_May2026.pdf
1867,618885,N24002089,10636,Construction of Four Lane Highway from Ghazipur- Ballia-UP/Bihar State Border Greenfield section of NH-31 Package IV [from Buxur Spur of length km 17.270 on EPC Mode in the state of Uttar Pradesh.,Uttar Pradesh,National Highways Authority of India [NHAI],2022-10,2025-06,2026-07,617.88,549.02,249.49,91.1,2026-05,FlashReport_May2026.pdf
1868,618893,,10642,Varanasi Gorakhpur Section Packege IV from km. 149.540 to km. 215.160 Mau- Gorakhpur,Uttar Pradesh,National Highways Authority of India [NHAI],2015-04,2019-10,2026-08,2966.63,3475.65,866.7,97.35,2026-05,FlashReport_May2026.pdf
